date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62563,"srcintf=""port14""","srcintfrole=""lan""",dstip=20.220.1.88,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800635,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""United","States""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=176,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62558,"srcintf=""port14""","srcintfrole=""lan""",dstip=10.210.32.74,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800633,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=800,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62555,"srcintf=""port14""","srcintfrole=""lan""",dstip=30.10.50.149,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800631,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""United","States""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=72,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62551,"srcintf=""port14""","srcintfrole=""lan""",dstip=100.210.41.161,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800629,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""United","States""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=112,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62545,"srcintf=""port14""","srcintfrole=""lan""",dstip=30.10.50.149,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800627,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""United","States""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=72,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62537,"srcintf=""port14""","srcintfrole=""lan""",dstip=192.168.1.1,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800625,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=112,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62533,"srcintf=""port14""","srcintfrole=""lan""",dstip=10.210.32.74,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800623,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=640,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62529,"srcintf=""port14""","srcintfrole=""lan""",dstip=10.210.32.74,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800621,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=816,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62521,"srcintf=""port14""","srcintfrole=""lan""",dstip=10.210.32.74,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800617,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=40,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=14.32.109.30,"srcname=""PC-SECURITY-SPC""",srcport=62513,"srcintf=""port14""","srcintfrole=""lan""",dstip=10.210.32.74,dstport=22,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800615,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/15035""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=72,rcvdbyte=0,sentpkt=0,rcvdpkt=0,"appcat=""unscanned""","devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7""","mastersrcmac=""00:19:99:c5:ea:30""","srcmac=""00:19:99:c5:ea:30""",srcserver=0,,,,,,,,,,,,,,,
date=2019-04-25,time=11:10:58,"logid=""0004000017""","type=""traffic""","subtype=""sniffer""","level=""notice""","vd=""root""",eventtime=1556158258,srcip=10.30.50.41,"srcname=""admin-PC""",srcport=52103,"srcintf=""port14""","srcintfrole=""lan""",dstip=224.0.0.252,dstport=5355,"dstintf=""port14""","dstintfrole=""lan""",sessionid=315800591,proto=17,"action=""accept""",policyid=4,"policytype=""sniffer""","service=""udp/5355""","dstcountry=""Reserved""","srccountry=""Reserved""","trandisp=""snat""",transip=0.0.0.0,transport=0,duration=180,sentbyte=88,rcvdbyte=0,sentpkt=0,rcvdpkt=0,appid=31755,"app=""LLMNR""","appcat=""Network.Service""","apprisk=""elevated""","applist=""sniffer-profile""","utmaction=""allow""",countapp=1,sentdelta=88,rcvddelta=0,"devtype=""Windows","PC""","devcategory=""None""","osname=""Windows""","osversion=""7","(x64)""","mastersrcmac=""98:83:89:81:23:96""","srcmac=""98:83:89:81:23:96""",srcserver=0,utmref=62515-1081736,,,,,
